Respondent,Platform
23802,Heroku
23802,Linux
23802,MacOS
23802,Raspberry Pi
23802,Slack
23802,Windows
23817,Android
23817,Docker
23823,Windows
23827,AWS
23827,Docker
23827,WordPress
23824,Android
23824,Google Cloud Platform
23824,iOS
23830,AWS
23830,Docker
23830,Google Cloud Platform
23830,Linux
23834,Docker
23838,AWS
23838,Linux
23836,Google Cloud Platform
23836,Linux
23836,Raspberry Pi
23837,AWS
23837,Docker
23837,Kubernetes
23837,Raspberry Pi
23839,Heroku
23839,Linux
23839,Microsoft Azure
23839,Raspberry Pi
23839,Slack
23839,Windows
23840,AWS
23840,Linux
23840,MacOS
23846,Docker
23846,Google Cloud Platform
23846,Kubernetes
23846,Linux
23862,Linux
23862,MacOS
23862,Windows
23862,WordPress
23855,Docker
23855,Linux
23855,Windows
23860,Arduino
23860,Docker
23860,Linux
23860,Raspberry Pi
23860,Windows
23860,WordPress
23861,Android
23861,AWS
23861,Google Cloud Platform
23861,iOS
23865,Arduino
23865,Linux
23865,Raspberry Pi
23865,Windows
23880,Microsoft Azure
23870,IBM Cloud or Watson
23871,Android
23871,Google Cloud Platform
23871,Microsoft Azure
23871,Windows
23873,Arduino
23873,AWS
23873,Linux
23873,Windows
23875,AWS
23875,Docker
23875,Google Cloud Platform
23875,Heroku
23875,Linux
23876,Google Cloud Platform
23876,iOS
23876,Microsoft Azure
23876,Windows
23882,Linux
23882,Raspberry Pi
23882,Slack
23883,Android
23883,Raspberry Pi
23883,Windows
23887,Docker
23887,Heroku
23887,Linux
23887,MacOS
23887,Slack
23894,AWS
23894,Windows
23897,AWS
23897,Docker
23897,Heroku
23897,MacOS
23897,Microsoft Azure
23897,Slack
23903,Docker
23903,Linux
23903,Windows
23904,AWS
23904,Docker
23904,Linux
23905,Docker
23905,Google Cloud Platform
23905,MacOS
23907,Other(s):
23909,Google Cloud Platform
23909,Slack
23909,Windows
23909,WordPress
23911,Android
23911,Google Cloud Platform
23911,iOS
23915,Android
23915,Linux
23920,Docker
23920,MacOS
23925,AWS
23925,Docker
23925,Google Cloud Platform
23925,Linux
23925,MacOS
23925,Windows
23926,Linux
23926,Windows
23927,Windows
23928,Android
23928,Arduino
23928,Linux
23928,Raspberry Pi
23928,Slack
23928,Windows
23930,MacOS
23930,Microsoft Azure
23930,Windows
23930,WordPress
23934,AWS
23934,Docker
23934,MacOS
23934,Slack
23934,Windows
23946,Linux
23946,MacOS
23946,Windows
23993,AWS
23993,Docker
23993,Linux
23993,MacOS
23993,Microsoft Azure
23993,Windows
23947,Android
23947,Arduino
23947,AWS
23947,Docker
23947,iOS
23947,Kubernetes
23947,Linux
23947,MacOS
23947,Raspberry Pi
23947,Slack
23947,Windows
23947,WordPress
23950,AWS
23950,Docker
23950,Linux
23952,Android
23952,Docker
23952,Kubernetes
23952,Linux
23952,Windows
23955,iOS
23955,MacOS
23955,Slack
23956,iOS
23956,MacOS
23957,Android
23957,Docker
23957,Google Cloud Platform
23957,Kubernetes
23957,Linux
23957,MacOS
23957,Slack
23957,Windows
23959,AWS
23959,Docker
23959,Kubernetes
23959,Linux
23959,Microsoft Azure
23959,Windows
23961,Windows
23964,Docker
23964,Heroku
23964,Kubernetes
23964,Linux
23964,Raspberry Pi
23964,Slack
23964,Windows
23964,WordPress
23968,Arduino
23968,AWS
23968,Docker
23968,Kubernetes
23968,Raspberry Pi
23968,Slack
23969,Linux
23971,Windows
23974,AWS
23974,Linux
23974,MacOS
23977,Docker
23977,Linux
23981,Raspberry Pi
23981,WordPress
23982,AWS
23982,Google Cloud Platform
23982,Linux
23982,MacOS
23982,Slack
23987,AWS
23987,Linux
23997,AWS
23997,Docker
23997,Linux
23998,Docker
23998,Linux
23998,Slack
23998,Windows
24000,Docker
24000,Linux
24000,Slack
24001,Linux
24002,AWS
24002,Docker
24002,Linux
24002,MacOS
24002,Raspberry Pi
24007,Heroku
24007,Linux
24004,AWS
24004,Docker
24004,Linux
24004,MacOS
24004,Slack
24008,Linux
24008,Windows
24026,Android
24026,AWS
24026,Docker
24026,Kubernetes
24026,Linux
24026,MacOS
24026,Raspberry Pi
24026,Slack
24026,Windows
24015,Windows
24017,Android
24017,AWS
24017,Docker
24017,Kubernetes
24017,Raspberry Pi
24019,Windows
24020,Android
24020,Docker
24020,Kubernetes
24020,Linux
24020,Raspberry Pi
24020,Slack
24024,Docker
24024,Kubernetes
24025,AWS
24025,Docker
24025,Slack
24031,Android
24031,AWS
24031,Google Cloud Platform
24031,Heroku
24031,iOS
24031,Linux
24031,MacOS
24031,Raspberry Pi
24032,AWS
24034,Microsoft Azure
24034,Slack
24034,Windows
24036,AWS
24036,Docker
24036,Linux
24036,Slack
24038,Linux
24040,AWS
24052,iOS
24052,Linux
24051,AWS
24051,Linux
24051,MacOS
24051,Slack
24051,Windows
24053,Linux
24056,Android
24056,Windows
24057,AWS
24057,MacOS
24057,Slack
24060,Windows
24060,WordPress
24061,Android
24061,Windows
24061,WordPress
24069,AWS
24069,Docker
24069,Google Cloud Platform
24069,Linux
24069,MacOS
24069,Slack
24072,Docker
24072,Linux
24072,Microsoft Azure
24072,Windows
24073,AWS
24073,Docker
24073,Google Cloud Platform
24073,Kubernetes
24076,Android
24078,Docker
24078,Raspberry Pi
24082,Linux
24082,Windows
24089,Google Cloud Platform
24097,Android
24097,Arduino
24097,Linux
24097,MacOS
24097,Raspberry Pi
24097,WordPress
24100,Linux
24100,Windows
24104,Linux
24104,Slack
24104,Windows
24108,AWS
24108,Linux
24108,Slack
24108,Windows
24108,WordPress
24115,AWS
24115,Google Cloud Platform
24115,Linux
24122,Docker
24122,Linux
24123,Linux
24123,Windows
24132,Android
24132,AWS
24132,Google Cloud Platform
24132,Linux
24132,Slack
24132,Windows
24132,WordPress
24134,AWS
24135,Microsoft Azure
24135,Windows
24135,WordPress
24136,Linux
24136,MacOS
24141,Docker
24141,Linux
24141,Slack
24144,AWS
24144,iOS
24144,Linux
24146,MacOS
24146,Slack
24146,Windows
24150,Docker
24150,Heroku
24150,Kubernetes
24150,Linux
24149,Arduino
24149,iOS
24149,Linux
24149,MacOS
24149,Raspberry Pi
24149,Slack
24149,Windows
24152,Linux
24152,Slack
24160,Linux
24160,WordPress
24161,Raspberry Pi
24161,Windows
24161,WordPress
24163,AWS
24163,Docker
24163,Heroku
24163,Linux
24163,MacOS
24163,Raspberry Pi
24168,Android
24168,Docker
24168,Google Cloud Platform
24168,iOS
24168,Linux
24168,MacOS
24168,Raspberry Pi
24168,Slack
24168,WordPress
24170,Arduino
24170,Linux
24170,Raspberry Pi
24170,Windows
24170,WordPress
24171,Arduino
24171,Linux
24171,Raspberry Pi
24176,IBM Cloud or Watson
24177,Android
24177,AWS
24177,Google Cloud Platform
24178,Microsoft Azure
24178,Windows
24179,Linux
24179,Slack
24179,Other(s):
24180,AWS
24180,Microsoft Azure
24181,WordPress
24188,Docker
24196,Linux
24196,Raspberry Pi
24196,Slack
24196,Windows
24198,AWS
24198,Docker
24198,Google Cloud Platform
24198,iOS
24198,Kubernetes
24198,Linux
24198,MacOS
24198,Microsoft Azure
24198,Slack
24198,WordPress
24207,Android
24207,Windows
24214,AWS
24214,Docker
24214,Linux
24214,Slack
24216,Docker
24216,Linux
24216,Raspberry Pi
24216,Slack
24216,Windows
24218,Docker
24218,Windows
24224,Linux
24225,Android
24225,Docker
24226,Docker
24227,Docker
24227,Linux
24227,Slack
24227,Other(s):
24229,Android
24229,Linux
24229,Raspberry Pi
24236,Android
24236,Arduino
24236,AWS
24236,Linux
24236,Raspberry Pi
24236,Slack
24236,Windows
24251,Android
24251,Docker
24251,iOS
24251,Linux
24251,MacOS
24251,Microsoft Azure
24252,AWS
24252,Docker
24252,Kubernetes
24252,Linux
24252,MacOS
24252,Slack
24257,Docker
24257,Google Cloud Platform
24257,Kubernetes
24257,Linux
24258,Linux
24258,Windows
24259,Docker
24259,Kubernetes
24259,Linux
24261,Linux
24261,Windows
24262,AWS
24262,Kubernetes
24270,Arduino
24270,Linux
24270,Raspberry Pi
24270,Windows
24276,AWS
24276,Docker
24276,Heroku
24276,Slack
24281,AWS
24281,Linux
24281,Raspberry Pi
24283,Linux
24283,Raspberry Pi
24283,Windows
24284,Linux
24284,Microsoft Azure
24284,Windows
24285,AWS
24285,iOS
24290,Windows
24287,Heroku
24287,Windows
24287,WordPress
24288,AWS
24288,MacOS
24288,Slack
24288,Windows
24293,Windows
24294,Android
24294,Docker
24294,iOS
24294,Microsoft Azure
24294,Windows
24297,Docker
24297,Google Cloud Platform
24297,Kubernetes
24298,Docker
24300,Linux
24300,Slack
24302,Android
24302,Linux
24302,Windows
24303,Android
24303,AWS
24303,iOS
24303,Linux
24303,Slack
24306,Android
24306,Slack
24312,Heroku
24312,Kubernetes
24314,Docker
24314,Kubernetes
24314,Linux
24314,Slack
24317,Heroku
24317,MacOS
24317,Slack
24317,Windows
24340,Arduino
24340,Docker
24340,Linux
24340,Raspberry Pi
24318,Android
24318,Linux
24318,Windows
24321,AWS
24321,Docker
24321,Google Cloud Platform
24321,Heroku
24321,Kubernetes
24321,Linux
24323,Android
24323,AWS
24323,Docker
24326,AWS
24326,Docker
24333,Android
24333,Arduino
24333,AWS
24333,Docker
24333,Heroku
24333,iOS
24333,Linux
24333,MacOS
24333,Raspberry Pi
24335,AWS
24335,Linux
24335,Windows
24336,AWS
24336,Docker
24336,Kubernetes
24336,Linux
24336,Slack
24336,Windows
24339,Docker
24339,Kubernetes
24339,Linux
24342,AWS
24342,Heroku
24343,AWS
24343,Docker
24343,Google Cloud Platform
24343,Heroku
24343,IBM Cloud or Watson
24343,iOS
24343,Linux
24343,MacOS
24343,Raspberry Pi
24343,Slack
24350,Docker
24350,Linux
24350,Microsoft Azure
24350,Slack
24350,Windows
24354,Android
24354,Google Cloud Platform
24357,AWS
24357,Microsoft Azure
24357,Windows
24359,Docker
24359,MacOS
24359,Microsoft Azure
24359,Windows
24372,AWS
24372,Docker
24372,Heroku
24372,MacOS
24372,Slack
24376,AWS
24376,Heroku
24376,Linux
24376,Windows
24386,Microsoft Azure
24386,Slack
24386,Windows
24378,AWS
24378,Docker
24378,Microsoft Azure
24378,Raspberry Pi
24378,Slack
24378,Windows
24380,Android
24380,Slack
24380,Windows
24385,Raspberry Pi
24385,Windows
24387,Android
24387,Arduino
24387,AWS
24387,Linux
24387,Microsoft Azure
24387,Raspberry Pi
24387,Windows
24390,Android
24390,Linux
24390,Windows
24399,Docker
24399,Linux
24399,Microsoft Azure
24399,Windows
24391,AWS
24391,Docker
24391,Linux
24391,MacOS
24391,Raspberry Pi
24391,Slack
24392,Linux
24392,WordPress
24393,AWS
24393,Docker
24393,Linux
24393,Raspberry Pi
24393,Slack
24394,AWS
24394,Windows
24400,Android
24400,iOS
24400,WordPress
24401,Android
24401,AWS
24403,Docker
24403,iOS
24403,Linux
24403,Windows
24405,Arduino
24405,Microsoft Azure
24405,Raspberry Pi
24405,Windows
24407,Docker
24407,Linux
24407,Windows
24407,WordPress
24409,Android
24409,Microsoft Azure
24409,Windows
24412,Android
24412,Google Cloud Platform
24412,Linux
24412,MacOS
24412,Windows
24423,Windows
24477,AWS
24477,Docker
24433,Heroku
24433,Microsoft Azure
24433,Slack
24433,Windows
24441,Linux
24441,Windows
24447,Linux
24447,Windows
24448,Android
24448,Docker
24448,Linux
24448,MacOS
24448,Windows
24450,Linux
24450,Slack
24450,Windows
24453,Microsoft Azure
24453,Windows
24455,Heroku
24455,Slack
24455,WordPress
24462,Android
24462,iOS
24462,Linux
24463,AWS
24463,Docker
24463,Heroku
24463,iOS
24463,MacOS
24463,Slack
24466,Android
24466,Linux
24466,Windows
24467,AWS
24467,Docker
24467,WordPress
24468,Linux
24469,Android
24469,iOS
24469,MacOS
24469,Windows
24472,Linux
24472,MacOS
24472,Windows
24473,Linux
24473,Windows
24480,Android
24480,Arduino
24480,Windows
24486,Docker
24486,Google Cloud Platform
24486,Heroku
24486,Linux
24486,Raspberry Pi
24488,AWS
24488,Docker
24488,Linux
24488,Slack
24488,Windows
24490,Arduino
24490,Docker
24490,Linux
24490,Microsoft Azure
24490,Slack
24490,Windows
24491,Linux
24491,Windows
24504,Other(s):
24498,AWS
24498,Docker
24498,Kubernetes
24498,Linux
24503,Docker
24507,AWS
24507,Docker
24507,Linux
24507,Raspberry Pi
24507,WordPress
24509,iOS
24509,Other(s):
24512,Linux
24512,Slack
24512,WordPress
24515,Linux
24524,Android
24524,Arduino
24524,Docker
24524,iOS
24524,Linux
24524,Raspberry Pi
24524,Slack
24525,Android
24525,Google Cloud Platform
24525,Linux
24525,Raspberry Pi
24525,Slack
24525,Windows
24528,Heroku
24528,Linux
24528,MacOS
24528,WordPress
24529,Android
24530,Slack
24532,Docker
24532,Linux
24541,Android
24541,Linux
24541,MacOS
24542,AWS
24542,Docker
24542,Linux
24542,MacOS
24542,Raspberry Pi
24542,Windows
24543,Linux
24543,Slack
24543,WordPress
24546,Linux
24546,Raspberry Pi
24546,Windows
24546,WordPress
24546,Other(s):
24553,Linux
24553,Windows
24547,Windows
24548,AWS
24548,Docker
24548,Linux
24548,MacOS
24548,Raspberry Pi
24548,Slack
24548,Windows
24550,Android
24550,Docker
24550,Raspberry Pi
24557,Microsoft Azure
24561,Android
24561,Linux
24561,Windows
24565,Linux
24568,Android
24568,AWS
24568,Docker
24568,Linux
24568,MacOS
24568,Windows
24568,WordPress
24569,Windows
24575,Android
24575,AWS
24575,Docker
24575,Linux
24575,Raspberry Pi
24582,AWS
24582,Linux
24584,Linux
24584,Raspberry Pi
24586,Android
24586,iOS
24586,Microsoft Azure
24586,Windows
24588,AWS
24588,Microsoft Azure
24588,Slack
24588,WordPress
24590,Android
24590,Google Cloud Platform
24590,Linux
24590,Microsoft Azure
24590,Slack
24590,Windows
24591,Arduino
24591,AWS
24591,Windows
24593,AWS
24593,Docker
24593,Kubernetes
24601,Android
24601,Google Cloud Platform
24601,iOS
24601,Linux
24601,Raspberry Pi
24601,Windows
24601,WordPress
24603,Arduino
24603,AWS
24603,Google Cloud Platform
24603,Linux
24603,Raspberry Pi
24610,Android
24610,Arduino
24610,Linux
24610,Microsoft Azure
24610,Raspberry Pi
24612,Android
24612,Windows
24613,Docker
24613,Linux
24613,MacOS
24613,Slack
24614,Android
24614,Linux
24614,Windows
24617,Windows
24619,Android
24619,Windows
24623,Microsoft Azure
24623,Windows
24628,Android
24628,Microsoft Azure
24628,Slack
24628,Windows
24631,Linux
24635,Linux
24635,Windows
24637,Microsoft Azure
24637,Windows
24648,AWS
24651,AWS
24651,Windows
24653,AWS
24653,Docker
24653,Linux
24653,Slack
24656,AWS
24656,Docker
24659,AWS
24659,Windows
24664,iOS
24664,Windows
24667,Windows
24671,Microsoft Azure
24671,Windows
24673,Android
24673,Windows
24674,AWS
24674,Microsoft Azure
24674,Windows
24675,Android
24676,AWS
24676,Docker
24676,Linux
24678,Linux
24678,Windows
24679,Android
24679,AWS
24679,Docker
24679,Linux
24680,Docker
24680,Linux
24680,Windows
24687,AWS
24687,Docker
24687,Kubernetes
24687,Linux
24687,Raspberry Pi
24689,Other(s):
24694,AWS
24694,Docker
24694,Heroku
24694,MacOS
24694,Slack
24709,Android
24696,Android
24696,AWS
24696,Docker
24696,Linux
24696,Microsoft Azure
24696,Slack
24696,Windows
24696,WordPress
24699,Android
24699,Arduino
24700,WordPress
24701,Docker
24701,Linux
24701,Windows
24712,Linux
24712,Windows
24713,Linux
24713,MacOS
24713,Windows
24719,AWS
24719,Linux
24719,MacOS
24721,Docker
24721,Linux
24723,Microsoft Azure
24723,Windows
24724,AWS
24724,Docker
24724,Linux
24732,AWS
24732,Linux
24732,MacOS
24732,Windows
24737,Docker
24737,Kubernetes
24737,Linux
24738,AWS
24738,Docker
24738,Heroku
24738,Linux
24738,MacOS
24738,Other(s):
24744,Arduino
24744,Linux
24744,Microsoft Azure
24744,Raspberry Pi
24744,Windows
24744,WordPress
24751,Android
24751,Arduino
24751,AWS
24751,Docker
24751,Linux
24751,Microsoft Azure
24751,Windows
24758,Microsoft Azure
24758,Windows
24761,Android
24761,iOS
24761,Windows
24762,Heroku
24762,Linux
24763,AWS
24763,Docker
24763,Linux
24763,MacOS
24763,Windows
24764,Android
24764,AWS
24764,Docker
24764,Google Cloud Platform
24764,Heroku
24764,iOS
24764,Kubernetes
24764,Linux
24764,MacOS
24764,Slack
24764,WordPress
24765,AWS
24765,Heroku
24765,Slack
24765,Windows
24773,Linux
24773,Slack
24773,Windows
24778,Linux
24778,MacOS
24778,Microsoft Azure
24779,Microsoft Azure
24781,Android
24781,Windows
24783,AWS
24783,Docker
24783,Linux
24783,MacOS
24783,Slack
24786,Raspberry Pi
24786,Slack
24786,Windows
24788,AWS
24788,Docker
24788,MacOS
24790,Docker
24790,Google Cloud Platform
24790,Linux
24790,MacOS
24794,Linux
24795,Docker
24795,Linux
24795,Slack
24796,AWS
24796,Docker
24796,Kubernetes
24796,Linux
24796,MacOS
24796,Slack
24800,AWS
24800,Docker
24800,Google Cloud Platform
24800,Linux
24800,MacOS
24800,Windows
24801,Microsoft Azure
24801,Windows
24803,Android
24803,iOS
24803,MacOS
24803,Slack
24803,Windows
24806,Android
24806,Microsoft Azure
24806,Windows
24807,Android
24807,AWS
24807,Docker
24807,Linux
24810,Docker
24810,Linux
24810,Windows
24817,AWS
24817,Docker
24817,Heroku
24817,Slack
24821,Google Cloud Platform
24821,WordPress
24824,Android
24824,Arduino
24825,AWS
24825,Docker
24825,Linux
24825,MacOS
24825,Slack
24825,Windows
24833,Android
24833,Arduino
24833,Google Cloud Platform
24833,Heroku
24833,Linux
24833,MacOS
24833,Microsoft Azure
24833,Raspberry Pi
24833,Slack
24835,Windows
24836,iOS
24837,Docker
24838,Android
24838,AWS
24838,Slack
24838,WordPress
24840,AWS
24840,Slack
24840,Windows
24849,AWS
24849,Docker
24849,Google Cloud Platform
24849,Linux
24849,Microsoft Azure
24849,Windows
24859,Slack
24859,Windows
24865,Android
24865,Docker
24865,Linux
24865,Windows
24867,Linux
24869,Docker
24869,Kubernetes
24869,Linux
24869,Windows
24868,Android
24868,Docker
24868,Google Cloud Platform
24868,Kubernetes
24868,MacOS
24868,Raspberry Pi
24868,Slack
24870,Windows
24946,Docker
24946,Microsoft Azure
24946,Windows
24878,Android
24878,Heroku
24878,Linux
24878,Slack
24878,Windows
24881,Android
24881,Docker
24881,Kubernetes
24881,Linux
24881,Slack
24885,Heroku
24890,Android
24890,Google Cloud Platform
24890,Linux
24890,Windows
24894,Docker
24894,Windows
24897,AWS
24897,Docker
24897,Google Cloud Platform
24897,Kubernetes
24897,Linux
24897,Microsoft Azure
24897,Slack
24897,Windows
24898,Docker
24898,Linux
24898,MacOS
24898,Slack
24903,AWS
24903,Heroku
24903,MacOS
24903,Slack
24908,Android
24908,Docker
24908,Google Cloud Platform
24908,iOS
24908,Linux
24908,MacOS
24908,Windows
24909,Android
24909,Heroku
24909,iOS
24917,AWS
24917,Docker
24917,Linux
24917,Raspberry Pi
24924,Android
24924,AWS
24924,Docker
24924,Google Cloud Platform
24924,Kubernetes
24924,Linux
24925,Kubernetes
24925,MacOS
24925,Windows
24926,Docker
24926,Linux
24927,AWS
24927,Docker
24927,Linux
24927,Raspberry Pi
24927,Slack
24927,Windows
24931,AWS
24931,Linux
24932,Android
24932,iOS
24936,AWS
24936,Docker
24936,Linux
24937,Linux
24938,Android
24938,AWS
24938,iOS
24938,Linux
24938,MacOS
24941,Windows
24941,Other(s):
24949,Windows
24953,AWS
24953,Slack
24953,Other(s):
24956,Android
24956,AWS
24956,Docker
24956,Heroku
24956,Linux
24956,Raspberry Pi
24963,Android
24963,Linux
24963,Windows
24967,Android
24967,AWS
24967,Docker
24967,Linux
24967,MacOS
24967,Slack
24967,Windows
24971,Android
24971,Google Cloud Platform
24971,Linux
24971,Slack
24972,AWS
24972,Docker
24972,Google Cloud Platform
24972,Kubernetes
24972,Linux
24973,AWS
24973,Docker
24973,Kubernetes
24973,Linux
24973,MacOS
24973,Microsoft Azure
24973,Slack
24975,Windows
24977,Microsoft Azure
24977,Windows
24982,Microsoft Azure
24982,Other(s):
24985,Android
24985,Arduino
24985,Docker
24985,Linux
24985,Raspberry Pi
24985,Slack
24985,WordPress
24986,Android
24986,Docker
24986,iOS
24986,Microsoft Azure
24992,Microsoft Azure
24992,Other(s):
24995,Windows
24999,Linux
24999,Windows
25004,Windows
25011,Heroku
25012,WordPress
25016,AWS
25016,Microsoft Azure
25016,Windows
25017,Android
25017,iOS
25017,Linux
25017,Microsoft Azure
25017,Slack
25017,Windows
25022,Linux
25022,Microsoft Azure
25022,Windows
25023,Android
25023,AWS
25023,Docker
25023,Google Cloud Platform
25023,Heroku
25023,iOS
25023,Kubernetes
25023,Linux
25023,MacOS
25023,Raspberry Pi
25023,Slack
25030,Android
25030,Linux
25030,WordPress
25036,AWS
25036,Google Cloud Platform
25036,Linux
25036,Windows
25038,AWS
25038,Docker
25038,Slack
25050,Windows
25051,Docker
25051,Linux
25051,Windows
25072,Heroku
25072,Slack
25072,Other(s):
25053,Docker
25053,iOS
25053,Linux
25053,MacOS
25053,Slack
25056,Android
25056,iOS
25056,Other(s):
25058,Slack
25060,Docker
25060,Linux
25063,Linux
25063,MacOS
25063,WordPress
25069,AWS
25069,Linux
25069,Windows
25071,MacOS
25071,Slack
25071,Windows
25080,Heroku
25080,MacOS
25080,Slack
25082,Docker
25083,Docker
25083,Heroku
25083,Linux
25086,Linux
25088,AWS
25088,Heroku
25122,Docker
25122,Google Cloud Platform
25122,Kubernetes
25122,MacOS
25122,WordPress
25091,MacOS
25091,Windows
25092,Arduino
25092,AWS
25092,Docker
25092,Linux
25093,Docker
25093,Windows
25097,AWS
25097,Docker
25097,Linux
25097,WordPress
25100,Android
25100,Linux
25100,MacOS
25100,Windows
25100,WordPress
25105,MacOS
25105,Slack
25108,AWS
25108,Linux
25108,WordPress
25110,AWS
25110,Docker
25110,Heroku
25110,iOS
25110,Linux
25110,MacOS
25110,Raspberry Pi
25110,Slack
25111,Linux
25111,MacOS
25111,Slack
25112,Windows
25118,Android
25118,AWS
25118,Linux
25118,Windows
25120,Docker
25120,Google Cloud Platform
25120,Heroku
25120,Kubernetes
25120,Linux
25120,Slack
25120,Windows
25125,Google Cloud Platform
25125,Linux
